seed,method,type,n_series,mean_mase,median_mase
2027,mDT_base,A,80,1.0465218417691995,0.845677414758391
2027,mDT_base,B,60,1.3471691834876873,1.107445399177654
2027,mDT_base,C,40,0.9328276752678798,0.7607014764074873
2027,mDT_base,D,20,0.8423943598740106,0.680987064711236
2027,mDT_base,ALL,200,1.093564462794963,0.8630802533793287
2027,mDT_deriv,A,80,1.1102613002691337,0.9458420331806594
2027,mDT_deriv,B,60,1.4096608854284496,1.1229412541963002
2027,mDT_deriv,C,40,0.9765108918951553,0.8263462746954726
2027,mDT_deriv,D,20,0.8118113399680112,0.6527655443930496
2027,mDT_deriv,ALL,200,1.1434860981120207,0.9417725320644559
2027,mDT_seas,A,80,1.041760369575614,0.8687982918058974
2027,mDT_seas,B,60,1.3141286425659082,1.0976278541738544
2027,mDT_seas,C,40,0.892862060285704,0.7291993753850405
2027,mDT_seas,D,20,0.787543937236725,0.655472208647067
2027,mDT_seas,ALL,200,1.0682695463808314,0.86713935491706
2027,mDT_both,A,80,1.0643695992479527,0.8852539033746196
2027,mDT_both,B,60,1.1849656175602608,0.9704109939045892
2027,mDT_both,C,40,1.5477002348507987,1.1297147983989353
2027,mDT_both,D,20,0.8074308067269024,0.7028239751151749
2027,mDT_both,ALL,200,1.1715206526101094,0.921308696678188
2027,skDT,A,80,1.0630730632940129,0.862883821714322
2027,skDT,B,60,1.3498727366316459,1.0854023597293525
2027,skDT,C,40,0.9773340580698406,0.7685436878016014
2027,skDT,D,20,0.8296296893979811,0.6727142282694207
2027,skDT,ALL,200,1.108620826860865,0.8919098702704686
2027,skRF,A,80,0.893701223738233,0.7627786467374733
2027,skRF,B,60,1.2666837293986415,1.035189087227037
2027,skRF,C,40,0.8211006593415976,0.6438550537652703
2027,skRF,D,20,0.7755756173159828,0.6756200920436933
2027,skRF,ALL,200,0.9792633019148035,0.7898786706518923
2027,naive,A,80,3.0562924507728204,2.5439173748726898
2027,naive,B,60,3.4180763088283865,2.747011394817971
2027,naive,C,40,1.4348758801069326,1.303032643328295
2027,naive,D,20,0.8593188128367897,0.699746380418355
2027,naive,ALL,200,2.6208469302627098,1.8981170237565992
2027,snaive,A,80,0.9977267035980641,0.8129826148061756
2027,snaive,B,60,0.9819692726549271,0.805399053257639
2027,snaive,C,40,1.1738145244636562,1.0472854280958501
2027,snaive,D,20,1.0644660149794827,0.8851903882513137
2027,snaive,ALL,200,1.0348909696263833,0.8712139713637148
2027,ets,A,80,0.7350879274320875,0.6221884529714296
2027,ets,B,60,0.8475415495402926,0.6733799273943124
2027,ets,C,40,0.6565177019929984,0.5254432814768524
2027,ets,D,20,0.8353746489799739,0.683880768044924
2027,ets,ALL,200,0.7631386411315199,0.6221809250431124
2027,arima,A,80,0.7382944122507158,0.6139169388771711
2027,arima,B,60,0.7321369289140658,0.6366831260163038
2027,arima,C,40,0.538980318306162,0.42339911190629687
2027,arima,D,20,0.7789052372050144,0.6308373530823113
2027,arima,ALL,200,0.70064543095624,0.5764558899702872
